ATPT_OFCDC_SC_CODE,ATPT_OFCDC_SC_NM,ADMST_ZONE_NM,ACA_INSTI_SC_NM,ACA_ASNUM,ACA_NM,ESTBL_YMD,REG_YMD,REG_STTUS_NM,CAA_BEGIN_YMD,CAA_END_YMD,TOFOR_SMTOT,DTM_RCPTN_ABLTY_NMPR_SMTOT,REALM_SC_NM,LE_ORD_NM,LE_CRSE_LIST_NM,LE_CRSE_NM,PSNBY_THCC_CNTNT,THCC_OTHBC_YN,BRHS_ACA_YN,FA_RDNMA,FA_RDNDA,FA_RDNZC,FA_TELNO,LOAD_DTM
C10,부산광역시교육청,해운대구,학원,3000017049,지니코딩스쿨컴퓨터학원,20180124,20180124,개원,        ,99991231,72,42,기타(대),기타(중),컴퓨터(소),컴퓨터(소), ,Y,N,부산광역시 해운대구 좌동순환로 180,", 4층일부 (좌동)",48078,051-984-0101,20250518
C10,부산광역시교육청,해운대구,학원,3000035700,케이아이티에듀컴퓨터전문학원,20251002,20251002,개원,        ,        ,336,42,기타(대),,,, ,Y, ,부산광역시 해운대구 좌동순환로 180,4층 일부(좌동),48078,,20260111
C10,부산광역시교육청,해운대구,학원,1000034406,한컴퓨터정보처리학원,19970409,19970409,개원,        ,99991231,490,50,직업기술,컴퓨터,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","컴퓨터(정보처리,통신기기,인터넷,소프트웨어)", ,Y,N,부산광역시 해운대구 세실로 45,", 605호 (좌동, 대승프라자)",48111,051-702-0331,20251123
D10,대구광역시교육청,군위군,학원,1500002565,제일컴퓨터학원,19920527,19920527,개원,        ,99991231,92,23,기타(대),기타(중),컴퓨터(소),컴퓨터(소), ,Y,N,대구광역시 군위군 군위읍 동서길 65,(군위읍),43114,054-382-0843,20240915
D10,대구광역시교육청,남구,학원,3000014903,명덕컴퓨터전산회계학원,20160405,20160405,개원,        ,99991231,772,119,종합(대),,"전산회계,컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",, ,Y,N,대구광역시 남구 중앙대로 242,", 3층 (대명동)",42424,053-625-1300,20260201
D10,대구광역시교육청,남구,학원,7517,조은컴퓨터전산회계학원,20080423,20080423,개원,        ,99991231,200,50,종합(대),,"게임,전산회계,컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",, ,Y,N,대구광역시 남구 효성로 77,", 4층 (봉덕동)",42506,053-425-6490,20260308
D10,대구광역시교육청,달서구,교습소,3000031410,AI(에이아이)코딩로봇교습소,20240402,20240402,개원,        ,        ,0,5,기타(대),,,, ,Y, ,대구광역시 달서구 진천로 75-24,", 3층 일부(동편)(진천동)",42760,,20240407
D10,대구광역시교육청,달서구,교습소,3000031411,멘토로봇코딩교육원로봇교습소,20240402,20240402,개원,        ,        ,0,5,기타(대),,,, ,Y, ,대구광역시 달서구 진천로 75-24,", 3층 일부(서편)(진천동)",42760,,20240407
D10,대구광역시교육청,달서구,교습소,3000039443,헬로코딩로봇교습소,20251114,20251114,개원,        ,        ,0,8,기타(대),,,, ,Y, ,대구광역시 달서구 장기로 230,", 208호(장기동,죽전역 해링턴플레이스 더 스카이)",42689,,20260426
D10,대구광역시교육청,달서구,학원,1000014113,네트컴퓨터아카데미학원,19991204,19991204,개원,        ,99991231,970,70,종합(대),,"경영·사무관리,디자인,일반서비스,전산회계,컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",, ,Y,N,대구광역시 달서구 월배로 233,", 9층일부 (상인동)",704808,053-641-8777,20260412
D10,대구광역시교육청,달서구,학원,1000007495,뉴컴퓨터전산회계학원,19850830,19850830,개원,        ,99991231,840,87,종합(대),,"전산회계,컴퓨터(정보처리,통신기기,인터넷,소프트웨어),",, ,Y,N,대구광역시 달서구 당산로30길 6,", 3층 (성당동)",42654,053-623-3922,20231018
D10,대구광역시교육청,달서구,학원,9817,대경캐드그래픽컴퓨터학원,20090911,20090911,개원,        ,99991231,840,40,기타(대),기타(중),컴퓨터(소),컴퓨터(소), ,Y,N,대구광역시 달서구 달구벌대로 1670,4층 일부(두류동),42645,053-525-4321,20251207
D10,대구광역시교육청,달서구,학원,3000014649,대구캐드학원,20160112,20160112,개원,        ,99991231,80,40,직업기술,컴퓨터,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","컴퓨터(정보처리,통신기기,인터넷,소프트웨어)", ,Y,N,대구광역시 달서구 이곡동로 59,", 2층 (이곡동)",42620,053-551-5900,20250706
D10,대구광역시교육청,달서구,학원,1000014359,대진컴퓨터학원,20000620,20000620,개원,        ,99991231,651,31,직업기술,컴퓨터,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","컴퓨터(정보처리,통신기기,인터넷,소프트웨어)", ,Y,N,대구광역시 달서구 서당로 37,  2층 (신당동),704922,053-592-0231,20240714
D10,대구광역시교육청,달서구,학원,1000011603,동서컴퓨터회계학원,19930908,19930908,개원,        ,99991231,1050,80,종합(대),,"전산회계,컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",, ,Y,N,대구광역시 달서구 성당로 283,", 3층, 2층일부 (두류동)",704906,053-652-6121,20260405
D10,대구광역시교육청,달서구,학원,3000015037,드림컴퓨터학원,20160526,20160526,개원,        ,99991231,195,25,직업기술,컴퓨터,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","컴퓨터(정보처리,통신기기,인터넷,소프트웨어)", ,Y,N,대구광역시 달서구 장기로 245-1,", 3층 일부 (장기동)",42690,053-568-5577,20260308
D10,대구광역시교육청,달서구,학원,1000007970,로얄컴퓨터회계학원,20000217,20000217,개원,        ,99991231,304,33,종합(대),,"전산회계,컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",, ,Y,N,대구광역시 달서구 장기로 95,", 3층 (성당동)",42678,053-626-7636,20240915
D10,대구광역시교육청,달서구,학원,3000018109,리치AI코딩학원,20190711,20190711,개원,        ,99991231,60,24,기타(대),기타(중),컴퓨터(소),컴퓨터(소), ,Y,N,대구광역시 달서구 조암남로 164,", 3층 (유천동)",42761,053-216-0142,20240915
D10,대구광역시교육청,달서구,학원,3000018319,새빛캐드컴퓨터학원,20031114,20031114,개원,        ,99991231,480,30,직업기술,컴퓨터,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","컴퓨터(정보처리,통신기기,인터넷,소프트웨어)", ,Y,N,대구광역시 달서구 달구벌대로 1704,", 7층 일부 (두류동)",42645,053-563-7552,20260201
D10,대구광역시교육청,달서구,학원,4012,셈터정보처리학원,20050926,20050926,개원,        ,99991231,90,30,기타(대),기타(중),컴퓨터(소),컴퓨터(소), ,Y,N,대구광역시 달서구 상인서로 103-6,  6층,704808,053-635-9966,20250316
D10,대구광역시교육청,달서구,학원,1000013920,소라컴퓨터학원,19990415,19990415,개원,        ,99991231,205,35,종합(대),컴퓨터,,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)", ,Y,N,대구광역시 달서구 달구벌대로259길 32,5층 일부(이곡동),42620,053-587-3990,20260215
D10,대구광역시교육청,달서구,학원,1000014531,신명컴퓨터학원,20001220,20001220,개원,        ,99991231,300,30,직업기술,컴퓨터,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","컴퓨터(정보처리,통신기기,인터넷,소프트웨어)", ,Y,N,대구광역시 달서구 용산로 236,", 7층 (용산동)",42627,053-521-8004,20260405
D10,대구광역시교육청,달서구,학원,3000019778,윤성컴퓨터디자인아카데미학원,20100517,20100517,개원,        ,99991231,1150,300,종합(대),,"전산회계,직업상담,컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",, ,Y,N,대구광역시 달서구 두류공원로 248,", 2-6층 (두류동)",42659,053-655-0111,20260308
D10,대구광역시교육청,달서구,학원,3000010579,이루컴퓨터아트학원,20110818,20110818,개원,        ,99991231,720,66,종합(대),,"전산회계,컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",, ,Y,N,대구광역시 달서구 월배로 231,", 2층 (상인동)",704808,053-623-3333,20250706
D10,대구광역시교육청,달서구,학원,3000019648,코더스아이티학원,20210712,20210712,개원,        ,99991231,210,28,직업기술,컴퓨터,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","컴퓨터(정보처리,통신기기,인터넷,소프트웨어)", ,Y,N,대구광역시 달서구 조암로 149,", 601호 (대천동)",42759,null,20250810
D10,대구광역시교육청,달서구,학원,1000013313,킴스컴컴퓨터학원,19970722,19970722,개원,        ,99991231,130,30,직업기술,컴퓨터,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어),","컴퓨터(정보처리,통신기기,인터넷,소프트웨어)", ,N,N,대구광역시 달서구 계대동문로 92, 한성코아상가 4층404호 (이곡동),704939,053-586-6467,20231018
D10,대구광역시교육청,달서구,학원,1000014023,한솔컴퓨터학원,19990731,19990731,개원,        ,99991231,310,37,직업기술,컴퓨터,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","컴퓨터(정보처리,통신기기,인터넷,소프트웨어)", ,Y,N,대구광역시 달서구 도원로 17,", 4층 (도원동)",42833,053-636-3760,20250420
D10,대구광역시교육청,달성군,교습소,3000019025,이안컴퓨터교습소,20200827,20200827,개원,        ,99991231,0,0,기타(대),기타(중),,컴퓨터(소), ,Y,N,대구광역시 달성군 화원읍 명천로 194,", 1층 일부 (화원읍)",42956,,20231018
D10,대구광역시교육청,달성군,학원,1000028927,계명컴퓨터학원,20000226,20000226,개원,        ,99991231,80,0,직업기술,컴퓨터,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","컴퓨터(정보처리,통신기기,인터넷,소프트웨어)", ,Y,N,대구광역시 달성군 다사읍 달구벌대로 812,", 상가 2층 (다사읍, 강창하이츠)",42915,053-588-7748,20251102
D10,대구광역시교육청,달성군,학원,3000016853,박코딩컴퓨터학원,20180302,20180302,개원,        ,99991231,0,32,직업기술,컴퓨터,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","컴퓨터(정보처리,통신기기,인터넷,소프트웨어)", ,Y,N,대구광역시 달성군 다사읍 달구벌대로 889,", 3층(303호) (다사읍, 대흥빌딩)",42913,053-216-7321,20250713
D10,대구광역시교육청,달성군,학원,3000037656,세천박코딩컴퓨터학원,20250213,20250213,개원,        ,        ,10,10,직업기술,,,, ,Y, ,대구광역시 달성군 다사읍 세천북로 9,", 303호",42922,053-710-7321,20250608
D10,대구광역시교육청,달성군,학원,3000037430,정석코딩학원,20241113,20241113,개원,        ,        ,0,40,정보,정보,정보,정보, ,Y, ,대구광역시 달성군 유가읍 테크노상업로 96,", 501호",43018,,20260201
D10,대구광역시교육청,달성군,학원,3000037402,코더스아이티학원,20241024,20241024,개원,        ,        ,0,25,직업기술,컴퓨터,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","컴퓨터(정보처리,통신기기,인터넷,소프트웨어)", ,Y, ,대구광역시 달성군 다사읍 달구벌대로 877,", 602호(6층)",42914,053-582-3431,20250907
D10,대구광역시교육청,달성군,학원,3000017821,현풍박코딩컴퓨터학원,20190318,20190318,개원,        ,99991231,160,25,직업기술,컴퓨터,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","컴퓨터(정보처리,통신기기,인터넷,소프트웨어)", ,Y,N,대구광역시 달성군 유가읍 테크노공원로 77,", 6층(601호) (유가읍)",43018,053-716-7321,20240818
D10,대구광역시교육청,동구,교습소,3000013943,예스컴퓨터교습소,20150417,20150417,개원,        ,99991231,144,9,기타(대),기타(중),초등전용반/타자/엔트리기초/OA기초/ITQ자격증1,컴퓨터(소),"초등전용반/타자/엔트리기초/OA기초/ITQ자격증1:80000, 초등전용반/타자/엔트리기초/OA기초/ITQ자격증2:90000, OA기초/OA자격증/캐드/그래픽/디자인1:100000, OA기초/OA자격증/캐드/그래픽/디자인2:110000, 초등전용반/타자/엔트리기초/OA기초/ITQ자격증3:100000, OA기초/OA자격증/캐드/그래픽/디자인3:120000, 초등전용반/타자/엔트리기초/OA기초/ITQ자격증4:110000, OA기초/OA자격증/캐드/그래픽/디자인4:130000, 초등전용반/타자/엔트리기초/OA기초/ITQ자격증5:120000, OA기초/OA자격증/캐드/그래픽/디자인5:140000, OA기초/OA자격증/캐드/그래픽/디자인6:150000, OA기초/OA자격증/캐드/그래픽/디자인7:160000, OA기초/OA자격증/캐드/그래픽/디자인8:180000, OA기초/OA자격증/캐드/그래픽/디자인9:200000, OA기초/OA자격증/캐드/그래픽/디자인10:220000, OA기초/OA자격증/캐드/그래픽/디자인11:250000, OA기초/OA자격증/캐드/그래픽/디자인12:270000, OA기초/OA자격증/캐드/그래픽/디자인13:330000, OA기초/OA자격증/캐드/그래픽/디자인14:380000, OA기초/OA자격증/캐드/그래픽/디자인15:400000",N,N,대구광역시 동구 율하서로 59,", 상가동 201,202호 (율하동, 율하휴먼시아5단지)",41097,,20260308
D10,대구광역시교육청,동구,학원,3000037877,다원컴퓨터학원,20250623,20250623,개원,        ,        ,0,31,직업기술,,,, ,Y, ,대구광역시 동구 동호로5길 9,3층 일부(신서동),41087,053-961-2018,20250706
D10,대구광역시교육청,동구,학원,1000021529,서울컴퓨터회계학원,19950208,19950208,개원,        ,99991231,200,30,종합(대),,"전산회계,컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",, ,Y,N,대구광역시 동구 아양로39길 6,", 3층 일부 (신암동)",701810,053-952-5265,20250907
D10,대구광역시교육청,동구,학원,3000016542,현대캐드컴퓨터학원,20171123,20171123,개원,        ,99991231,620,30,직업기술,컴퓨터,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","컴퓨터(정보처리,통신기기,인터넷,소프트웨어)", ,Y,N,대구광역시 동구 팔공로51길 15-5,", 4층 402호 (봉무동)",41026,null,20260405
D10,대구광역시교육청,북구,학원,3000018852,3D프린팅아이티(IT)교육학원,20180213,20180213,개원,        ,99991231,304,35,직업기술,컴퓨터,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","컴퓨터(정보처리,통신기기,인터넷,소프트웨어)", ,Y,N,대구광역시 북구 칠곡중앙대로 302,", 4층 일부 (태전동)",41462,,20260419
D10,대구광역시교육청,북구,학원,11026,뉴한국컴퓨터학원,20100510,20100510,개원,        ,99991231,30,15,기타(대),기타(중),"컴퓨터(소),",컴퓨터(소), ,Y,N,대구광역시 북구 동북로31길 21-1,2층 (산격동),702837,053-384-3844,20240428
D10,대구광역시교육청,북구,학원,1000002673,대구배움디지털아카데미학원,19900428,19900428,개원,        ,99991231,1280,87,종합(대),,"전산회계,직업상담,컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",, ,Y,N,대구광역시 북구 동북로 275,", 2~3층 (복현동)",41529,053-954-4771,20251102
D10,대구광역시교육청,북구,학원,1000005841,대구컴퓨터캐드회계학원,20060504,20020709,개원,        ,99991231,130,40,종합(대),,"경리,경영·사무관리,사진,컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",, ,Y,N,대구광역시 북구 학남로17길 2,5층 (국우동),702877,053-326-9555,20260419
D10,대구광역시교육청,북구,학원,3000020615,로봇코딩창의융합학원,20220916,20220916,개원,        ,99991231,98,14,기타(대),기타(중),,로봇, ,Y,N,대구광역시 북구 공항로 12-2,", 3층 (복현동)",41526,,20231018
D10,대구광역시교육청,북구,학원,3000018969,로봇코딩학원,20200723,20200723,개원,        ,99991231,40,20,기타(대),기타(중),,컴퓨터(소), ,Y,N,대구광역시 북구 학남로 20,", 4층 (학정동)",41417,,20231018
D10,대구광역시교육청,북구,학원,3000017186,로앤코로봇학원,20180726,20180726,개원,        ,99991231,90,10,기타(대),기타(중),"컴퓨터(소),로봇,",컴퓨터(소), ,Y,N,대구광역시 북구 침산남로 155,", 3층 (침산동)",41561,053-247-1222,20231018
